outward_voyage_id,counts,voydepartureY
94977,357.0,1765.0
94978,355.0,1765.0
94979,244.0,1765.0
94980,379.0,1765.0
94981,383.0,1765.0
94982,279.0,1765.0
94983,342.0,1765.0
94984,250.0,1765.0
94985,276.0,1765.0
94986,358.0,1765.0
94987,183.0,1765.0
94988,377.0,1765.0
94989,300.0,1765.0
94990,381.0,1765.0
94991,391.0,1765.0
94992,245.0,1765.0
94993,395.0,1765.0
94994,298.0,1765.0
94995,263.0,1765.0
94996,251.0,1765.0
94997,347.0,1765.0
94998,254.0,1765.0
94999,353.0,1765.0
95000,275.0,1765.0
95001,359.0,1766.0
95002,257.0,1766.0
95003,248.0,1766.0
95004,300.0,1766.0
95005,399.0,1766.0
95006,264.0,1766.0
95007,227.0,1766.0
95008,314.0,1766.0
95009,212.0,1766.0
95010,304.0,1766.0
95011,256.0,1766.0
95012,260.0,1766.0
95013,193.0,1766.0
95014,320.0,1766.0
95015,242.0,1766.0
95016,262.0,1766.0
95017,357.0,1766.0
95018,246.0,1766.0
95019,301.0,1766.0
95020,351.0,1766.0
95021,354.0,1766.0
95022,302.0,1766.0
95023,354.0,1766.0
95024,266.0,1766.0
95025,269.0,1766.0
95026,363.0,1766.0
95027,343.0,1766.0
95028,244.0,1766.0
95029,366.0,1766.0
95030,268.0,1766.0
95031,187.0,1766.0
95032,345.0,1766.0
95033,173.0,1767.0
95034,383.0,1767.0
95035,260.0,1767.0
95036,286.0,1767.0
95037,251.0,1767.0
95038,311.0,1767.0
95039,309.0,1767.0
95040,299.0,1767.0
95041,215.0,1767.0
95042,270.0,1767.0
95043,339.0,1767.0
95044,184.0,1767.0
95045,198.0,1767.0
95046,274.0,1767.0
95047,259.0,1767.0
95048,368.0,1767.0
95049,278.0,1767.0
95050,358.0,1767.0
95051,370.0,1767.0
95052,364.0,1767.0
95053,364.0,1767.0
95054,280.0,1767.0
95055,285.0,1767.0
95056,280.0,1767.0
95057,262.0,1767.0
95058,349.0,1767.0
95059,361.0,1767.0
95060,263.0,1767.0
95061,262.0,1767.0
95062,344.0,1767.0
95063,411.0,1767.0
95064,348.0,1767.0
95065,255.0,1767.0
95066,246.0,1768.0
95067,259.0,1768.0
95068,233.0,1768.0
95069,306.0,1768.0
95070,191.0,1768.0
95071,202.0,1768.0
95072,316.0,1768.0
95073,226.0,1768.0
95074,226.0,1768.0
95075,290.0,1768.0
95076,379.0,1768.0
95077,299.0,1768.0
95078,359.0,1768.0
95079,360.0,1768.0
95080,278.0,1768.0
95081,266.0,1768.0
95082,360.0,1768.0
95083,354.0,1768.0
95084,292.0,1768.0
95085,352.0,1768.0
95086,352.0,1768.0
95087,354.0,1768.0
95088,158.0,1768.0
95089,235.0,1768.0
95090,283.0,1768.0
95091,367.0,1768.0
95092,265.0,1768.0
95093,285.0,1768.0
95094,277.0,1768.0
95095,227.0,1769.0
95096,310.0,1769.0
95097,259.0,1769.0
95098,190.0,1769.0
95099,305.0,1769.0
95100,233.0,1769.0
95101,254.0,1769.0
95102,203.0,1769.0
95103,274.0,1769.0
95104,264.0,1769.0
95105,291.0,1769.0
95106,355.0,1769.0
95107,356.0,1769.0
95108,290.0,1769.0
95109,273.0,1769.0
95110,351.0,1769.0
95111,265.0,1769.0
95112,273.0,1769.0
95113,355.0,1769.0
95114,306.0,1769.0
95115,192.0,1769.0
95116,355.0,1769.0
95117,308.0,1769.0
95118,281.0,1769.0
95119,356.0,1769.0
95120,347.0,1769.0
95121,438.0,1769.0
95122,360.0,1769.0
95123,196.0,1769.0
95124,313.0,1770.0
95125,346.0,1770.0
95126,237.0,1770.0
95127,252.0,1770.0
95128,349.0,1770.0
95129,384.0,1770.0
95130,323.0,1770.0
95131,378.0,1770.0
95132,286.0,1770.0
95133,375.0,1770.0
95134,292.0,1770.0
95135,417.0,1770.0
95136,416.0,1770.0
95137,305.0,1770.0
95138,292.0,1770.0
95139,301.0,1770.0
95140,376.0,1770.0
95141,249.0,1770.0
95142,368.0,1770.0
95143,392.0,1770.0
95144,290.0,1770.0
95145,372.0,1770.0
95146,423.0,1770.0
95147,366.0,1771.0
95148,357.0,1771.0
95149,366.0,1771.0
95150,280.0,1771.0
95151,221.0,1771.0
95152,321.0,1771.0
95153,303.0,1771.0
95154,344.0,1771.0
95155,238.0,1771.0
95156,331.0,1771.0
95157,304.0,1771.0
95158,369.0,1771.0
95159,252.0,1771.0
95160,291.0,1771.0
95161,268.0,1771.0
95162,337.0,1771.0
95163,282.0,1771.0
95164,363.0,1771.0
95165,193.0,1771.0
95166,370.0,1771.0
95167,285.0,1771.0
95168,223.0,1771.0
95169,319.0,1771.0
95170,173.0,1771.0
95171,363.0,1771.0
95172,343.0,1771.0
95173,323.0,1771.0
95174,185.0,1771.0
95175,337.0,1771.0
95176,313.0,1771.0
95177,328.0,1771.0
95178,315.0,1771.0
95179,276.0,1771.0
95180,283.0,1772.0
95181,224.0,1772.0
95182,189.0,1772.0
95183,325.0,1772.0
95184,239.0,1772.0
95185,260.0,1772.0
95186,339.0,1772.0
95187,303.0,1772.0
95188,226.0,1772.0
95189,211.0,1772.0
95190,272.0,1772.0
95191,225.0,1772.0
95192,266.0,1772.0
95193,315.0,1772.0
95194,515.0,1772.0
95195,235.0,1772.0
95196,259.0,1772.0
95197,244.0,1772.0
95198,288.0,1772.0
95199,305.0,1772.0
95200,368.0,1772.0
95201,264.0,1772.0
95202,297.0,1772.0
95203,300.0,1772.0
95204,298.0,1772.0
95205,185.0,1772.0
95206,353.0,1772.0
95207,416.0,1772.0
95208,299.0,1772.0
95209,196.0,1772.0
95210,243.0,1772.0
95211,335.0,1772.0
95212,307.0,1772.0
95213,355.0,1772.0
95214,224.0,1772.0
95215,242.0,1772.0
95216,311.0,1772.0
95217,307.0,1773.0
95218,247.0,1773.0
95219,264.0,1773.0
95220,300.0,1773.0
95221,283.0,1773.0
95222,224.0,1773.0
95223,280.0,1773.0
95224,335.0,1773.0
95225,258.0,1773.0
95226,314.0,1773.0
95227,258.0,1773.0
95228,274.0,1773.0
95229,281.0,1773.0
95230,244.0,1773.0
95231,252.0,1773.0
95232,297.0,1773.0
95233,337.0,1773.0
95234,239.0,1773.0
95235,357.0,1773.0
95236,280.0,1773.0
95237,332.0,1773.0
95238,288.0,1773.0
95239,251.0,1773.0
95240,379.0,1773.0
95241,381.0,1773.0
95242,304.0,1773.0
95243,262.0,1773.0
95244,399.0,1773.0
95245,356.0,1773.0
95246,372.0,1773.0
95247,366.0,1774.0
95248,294.0,1774.0
95249,218.0,1774.0
95250,239.0,1774.0
95251,301.0,1774.0
95252,211.0,1774.0
95253,249.0,1774.0
95254,281.0,1774.0
95255,338.0,1774.0
95256,281.0,1774.0
95257,211.0,1774.0
95258,202.0,1774.0
95259,384.0,1774.0
95260,245.0,1774.0
95261,313.0,1774.0
95262,235.0,1774.0
95263,190.0,1774.0
95264,340.0,1774.0
95265,386.0,1774.0
95266,276.0,1774.0
95267,311.0,1774.0
95268,231.0,1774.0
95269,344.0,1774.0
95270,339.0,1774.0
95271,308.0,1774.0
95272,278.0,1774.0
95273,268.0,1774.0
95274,344.0,1774.0
95275,223.0,1775.0
95276,317.0,1775.0
95277,296.0,1775.0
95278,383.0,1775.0
95279,308.0,1775.0
95280,247.0,1775.0
95281,370.0,1775.0
95282,446.0,1775.0
95283,198.0,1775.0
95284,258.0,1775.0
95285,249.0,1775.0
95286,278.0,1775.0
95287,272.0,1775.0
95288,230.0,1775.0
95289,180.0,1775.0
95290,314.0,1775.0
95291,245.0,1775.0
95292,230.0,1775.0
95293,342.0,1775.0
95294,234.0,1775.0
95295,248.0,1775.0
95296,232.0,1775.0
95297,230.0,1775.0
95298,301.0,1775.0
95299,284.0,1775.0
95300,286.0,1775.0
95301,289.0,1775.0
95302,342.0,1775.0
95303,290.0,1775.0
95304,326.0,1775.0
95305,309.0,1775.0
95306,354.0,1775.0
95307,422.0,1775.0
95308,219.0,1776.0
95309,222.0,1776.0
95310,224.0,1776.0
95311,145.0,1776.0
95312,293.0,1776.0
95313,325.0,1776.0
95314,306.0,1776.0
95315,352.0,1776.0
95316,244.0,1776.0
95317,186.0,1776.0
95318,307.0,1776.0
95319,268.0,1776.0
95320,310.0,1776.0
95321,253.0,1776.0
95322,217.0,1776.0
95323,222.0,1776.0
95324,300.0,1776.0
95325,231.0,1776.0
95326,286.0,1776.0
95327,101.0,1776.0
95328,214.0,1776.0
95329,246.0,1776.0
95330,348.0,1776.0
95331,331.0,1776.0
95332,300.0,1776.0
95333,275.0,1776.0
95334,195.0,1776.0
95335,155.0,1776.0
95336,209.0,1776.0
95337,219.0,1776.0
95338,182.0,1777.0
95339,315.0,1777.0
95340,322.0,1777.0
95341,250.0,1777.0
95342,291.0,1777.0
95343,287.0,1777.0
95344,301.0,1777.0
95345,241.0,1777.0
95346,263.0,1777.0
95347,227.0,1777.0
95348,257.0,1777.0
95349,302.0,1777.0
95350,236.0,1777.0
95351,188.0,1777.0
95352,294.0,1777.0
95353,233.0,1777.0
95354,292.0,1777.0
95355,273.0,1777.0
95356,174.0,1777.0
95358,287.0,1777.0
95359,205.0,1777.0
95360,154.0,1777.0
95361,207.0,1777.0
95362,206.0,1777.0
95363,191.0,1778.0
95364,203.0,1778.0
95365,46.0,1778.0
95366,331.0,1778.0
95367,237.0,1778.0
95368,289.0,1778.0
95369,310.0,1778.0
95370,217.0,1778.0
95371,297.0,1778.0
95372,299.0,1778.0
95373,93.0,1778.0
95374,59.0,1778.0
95375,195.0,1778.0
95376,185.0,1778.0
95377,212.0,1778.0
95378,304.0,1778.0
95379,177.0,1778.0
95380,210.0,1778.0
95381,270.0,1778.0
95382,230.0,1778.0
95383,199.0,1779.0
95384,207.0,1779.0
95385,206.0,1779.0
95386,131.0,1779.0
95387,230.0,1779.0
95388,167.0,1779.0
95389,197.0,1779.0
95390,182.0,1779.0
95391,208.0,1779.0
95392,208.0,1779.0
95393,209.0,1779.0
95394,230.0,1779.0
95395,294.0,1779.0
95396,203.0,1779.0
95397,314.0,1779.0
95398,224.0,1779.0
95399,216.0,1779.0
95400,216.0,1779.0
95401,255.0,1779.0
95402,209.0,1779.0
95403,201.0,1779.0
95404,300.0,1779.0
95405,59.0,1779.0
95406,51.0,1779.0
95407,233.0,1779.0
95408,279.0,1779.0
95409,279.0,1779.0
95410,268.0,1779.0
95411,259.0,1779.0
95412,179.0,1779.0
95413,152.0,1779.0
95414,225.0,1779.0
95415,141.0,1779.0
95416,135.0,1779.0
95417,154.0,1780.0
95418,128.0,1780.0
95419,191.0,1780.0
95420,158.0,1780.0
95421,182.0,1780.0
95422,298.0,1780.0
95423,351.0,1780.0
95424,186.0,1780.0
95425,240.0,1780.0
95426,327.0,1780.0
95427,256.0,1780.0
95428,247.0,1780.0
95429,211.0,1780.0
95430,73.0,1780.0
95431,322.0,1780.0
95432,335.0,1780.0
95433,322.0,1780.0
95434,60.0,1780.0
95435,237.0,1780.0
95436,302.0,1780.0
95437,45.0,1780.0
95438,189.0,1780.0
95439,212.0,1780.0
95440,284.0,1780.0
95441,765.0,1780.0
95442,22.0,1782.0
95443,414.0,1782.0
95444,301.0,1782.0
95445,291.0,1782.0
95446,442.0,1782.0
95447,420.0,1782.0
95448,302.0,1782.0
95449,422.0,1782.0
95450,317.0,1782.0
95451,36.0,1782.0
95452,230.0,1782.0
95453,230.0,1782.0
95454,42.0,1782.0
95455,32.0,1782.0
95456,39.0,1782.0
95457,230.0,1783.0
95458,114.0,1783.0
95459,124.0,1783.0
95460,46.0,1783.0
95461,129.0,1783.0
95462,296.0,1783.0
95463,30.0,1783.0
95464,197.0,1783.0
95465,42.0,1783.0
95466,287.0,1783.0
95467,42.0,1783.0
95472,40.0,1783.0
95468,352.0,1783.0
95469,24.0,1783.0
95470,259.0,1783.0
95471,279.0,1783.0
95473,266.0,1783.0
95474,313.0,1783.0
95475,335.0,1783.0
95476,285.0,1783.0
95477,326.0,1783.0
95478,215.0,1783.0
95479,312.0,1783.0
95480,253.0,1783.0
95481,358.0,1783.0
95482,326.0,1783.0
95483,474.0,1783.0
95484,335.0,1783.0
95485,226.0,1783.0
95486,361.0,1783.0
95487,252.0,1783.0
95488,255.0,1783.0
95489,122.0,1783.0
95490,23.0,1783.0
95491,55.0,1783.0
95492,30.0,1783.0
95493,158.0,1784.0
95494,111.0,1784.0
95495,331.0,1784.0
95496,239.0,1784.0
95497,40.0,1784.0
95498,345.0,1784.0
95499,341.0,1784.0
95500,58.0,1784.0
95501,347.0,1784.0
95502,254.0,1784.0
95503,65.0,1784.0
95504,255.0,1784.0
95505,156.0,1784.0
95506,36.0,1784.0
95507,280.0,1784.0
95508,259.0,1784.0
95509,377.0,1784.0
95510,37.0,1784.0
95511,28.0,1784.0
95512,28.0,1784.0
95513,31.0,1784.0
95514,73.0,1784.0
95515,130.0,1784.0
95516,303.0,1784.0
95517,268.0,1784.0
95518,33.0,1784.0
95519,34.0,1784.0
95520,166.0,1784.0
95521,343.0,1784.0
95522,175.0,1784.0
95523,201.0,1784.0
95524,350.0,1784.0
95525,333.0,1784.0
95526,350.0,1784.0
95527,230.0,1784.0
95528,128.0,1784.0
95529,228.0,1784.0
95530,270.0,1784.0
95531,309.0,1784.0
95532,109.0,1785.0
95533,355.0,1785.0
95534,298.0,1785.0
95535,33.0,1785.0
95536,36.0,1785.0
95537,320.0,1785.0
95538,22.0,1785.0
95539,36.0,1785.0
95540,28.0,1785.0
95541,234.0,1785.0
95542,347.0,1785.0
95543,28.0,1785.0
95544,244.0,1785.0
95545,270.0,1785.0
95546,260.0,1785.0
95547,166.0,1785.0
95548,57.0,1785.0
95549,257.0,1785.0
95550,54.0,1785.0
95551,104.0,1785.0
95552,316.0,1785.0
95553,155.0,1785.0
95554,272.0,1785.0
95555,190.0,1785.0
95556,30.0,1785.0
95557,390.0,1785.0
95558,355.0,1785.0
95559,110.0,1785.0
95560,311.0,1785.0
95561,248.0,1785.0
95562,340.0,1785.0
95563,350.0,1785.0
95564,377.0,1785.0
95565,354.0,1786.0
95566,317.0,1786.0
95567,103.0,1786.0
95568,178.0,1786.0
95569,104.0,1786.0
94394,273.0,1786.0
94395,30.0,1786.0
94396,233.0,1786.0
94397,350.0,1786.0
94398,350.0,1786.0
94399,353.0,1786.0
94400,78.0,1786.0
94401,33.0,1786.0
94402,258.0,1786.0
94403,245.0,1786.0
94404,298.0,1786.0
94405,34.0,1786.0
94406,345.0,1786.0
95570,77.0,1786.0
95571,40.0,1786.0
95572,252.0,1786.0
95573,230.0,1786.0
95574,360.0,1786.0
95575,312.0,1786.0
95576,31.0,1786.0
95577,269.0,1786.0
95578,171.0,1786.0
95579,38.0,1786.0
95580,350.0,1786.0
95581,384.0,1786.0
95582,361.0,1786.0
95583,31.0,1786.0
95584,199.0,1786.0
95585,362.0,1786.0
95586,331.0,1787.0
95587,288.0,1787.0
95588,318.0,1787.0
95589,188.0,1787.0
95590,230.0,1787.0
95591,421.0,1787.0
95592,34.0,1787.0
95593,254.0,1787.0
95594,104.0,1787.0
95595,238.0,1787.0
95596,33.0,1787.0
95597,227.0,1787.0
95598,223.0,1787.0
95599,33.0,1787.0
95600,352.0,1787.0
95601,265.0,1787.0
95602,342.0,1787.0
95603,335.0,1787.0
95604,255.0,1787.0
95605,196.0,1787.0
95606,161.0,1787.0
95607,33.0,1787.0
95608,121.0,1787.0
95609,272.0,1787.0
95610,221.0,1787.0
95611,199.0,1787.0
95612,247.0,1787.0
95613,332.0,1787.0
95614,178.0,1787.0
95615,32.0,1787.0
95616,369.0,1787.0
95617,129.0,1787.0
95618,29.0,1787.0
95619,26.0,1787.0
95620,40.0,1787.0
95621,31.0,1787.0
95622,328.0,1787.0
95623,28.0,1787.0
95624,270.0,1787.0
95625,274.0,1787.0
95626,345.0,1787.0
95627,359.0,1787.0
95628,205.0,1787.0
95629,294.0,1787.0
95630,371.0,1787.0
95631,150.0,1787.0
95632,310.0,1788.0
95633,341.0,1788.0
95634,28.0,1788.0
95635,259.0,1788.0
95636,350.0,1788.0
95637,344.0,1788.0
95638,260.0,1788.0
95639,359.0,1788.0
95640,187.0,1788.0
95641,36.0,1788.0
95642,97.0,1788.0
95644,360.0,1788.0
95645,347.0,1788.0
95646,243.0,1788.0
95647,237.0,1788.0
95648,30.0,1788.0
95649,207.0,1788.0
95650,128.0,1788.0
95651,316.0,1788.0
95652,337.0,1788.0
95653,25.0,1788.0
95654,356.0,1788.0
95655,192.0,1788.0
95656,344.0,1788.0
95657,30.0,1788.0
95658,289.0,1788.0
95659,196.0,1788.0
95660,269.0,1788.0
95661,317.0,1788.0
95662,288.0,1788.0
95663,319.0,1788.0
95664,230.0,1788.0
95665,25.0,1788.0
95666,289.0,1788.0
95667,283.0,1789.0
95668,31.0,1789.0
95669,336.0,1789.0
95670,328.0,1789.0
95671,137.0,1789.0
95672,276.0,1789.0
95673,85.0,1789.0
95674,24.0,1789.0
95675,31.0,1789.0
95676,24.0,1789.0
95677,315.0,1789.0
95678,329.0,1789.0
95679,24.0,1789.0
95680,181.0,1789.0
95681,117.0,1789.0
95682,275.0,1789.0
95683,258.0,1789.0
95684,304.0,1789.0
95685,56.0,1789.0
95686,24.0,1789.0
95687,26.0,1789.0
95688,347.0,1789.0
95689,311.0,1789.0
95690,331.0,1789.0
95691,279.0,1789.0
95692,24.0,1789.0
95693,324.0,1789.0
95694,300.0,1789.0
95695,24.0,1790.0
95696,348.0,1790.0
95697,257.0,1790.0
95698,358.0,1790.0
95699,363.0,1790.0
95700,253.0,1790.0
95701,305.0,1790.0
95702,259.0,1790.0
95703,24.0,1790.0
95704,25.0,1790.0
95705,24.0,1790.0
95706,321.0,1790.0
95707,284.0,1790.0
95708,304.0,1790.0
95709,24.0,1790.0
95710,193.0,1790.0
95711,322.0,1790.0
95712,77.0,1790.0
95713,765.0,1790.0
95714,24.0,1790.0
95715,350.0,1790.0
95716,310.0,1790.0
95717,121.0,1790.0
95718,332.0,1790.0
95719,359.0,1790.0
95720,75.0,1790.0
95721,186.0,1790.0
95722,243.0,1790.0
95723,160.0,1790.0
95724,59.0,1790.0
95725,238.0,1790.0
95726,357.0,1791.0
95727,204.0,1791.0
95728,25.0,1791.0
95729,175.0,1791.0
95730,52.0,1791.0
95731,266.0,1791.0
95732,300.0,1791.0
95733,369.0,1791.0
95734,25.0,1791.0
95735,136.0,1791.0
95736,305.0,1791.0
95737,84.0,1791.0
95738,63.0,1791.0
95739,198.0,1791.0
95740,25.0,1791.0
95741,188.0,1791.0
95742,213.0,1791.0
95743,236.0,1791.0
95744,58.0,1791.0
95745,159.0,1791.0
95746,207.0,1791.0
95747,339.0,1791.0
95748,217.0,1791.0
95749,25.0,1791.0
95750,240.0,1791.0
95751,231.0,1791.0
95752,300.0,1791.0
95753,240.0,1791.0
95754,348.0,1791.0
95755,371.0,1791.0
95756,67.0,1792.0
95757,29.0,1792.0
95758,308.0,1792.0
95759,297.0,1792.0
95760,24.0,1792.0
95761,402.0,1792.0
95762,389.0,1792.0
95763,25.0,1792.0
95764,308.0,1792.0
95765,63.0,1792.0
95766,179.0,1792.0
95767,360.0,1792.0
95768,60.0,1792.0
95769,25.0,1792.0
95770,267.0,1792.0
95771,308.0,1792.0
95772,347.0,1792.0
95773,80.0,1792.0
95774,349.0,1792.0
95775,372.0,1792.0
95776,380.0,1792.0
95777,371.0,1792.0
95778,387.0,1792.0
95779,25.0,1792.0
95780,226.0,1793.0
95781,301.0,1793.0
95782,375.0,1793.0
95783,363.0,1793.0
95784,200.0,1793.0
95785,249.0,1793.0
95786,36.0,1793.0
95787,60.0,1793.0
95788,237.0,1793.0
95789,279.0,1793.0
95790,37.0,1793.0
95791,294.0,1793.0
95792,50.0,1793.0
95793,254.0,1793.0
95794,307.0,1793.0
95795,230.0,1793.0
95796,230.0,1793.0
95797,215.0,1793.0
95798,210.0,1793.0
95799,92.0,1793.0
95800,300.0,1793.0
95801,37.0,1793.0
95802,200.0,1793.0
95803,261.0,1793.0
95804,193.0,1793.0
95805,243.0,1793.0
95806,37.0,1794.0
95807,224.0,1794.0
95808,230.0,1794.0
95809,67.0,1794.0
95810,210.0,1794.0
95811,230.0,1794.0
95812,230.0,1794.0
95813,61.0,1794.0
95814,230.0,1794.0
95815,230.0,1794.0
95816,230.0,1794.0
95817,33.0,1794.0
95818,25.0,1794.0
95819,71.0,1794.0
95820,266.0,1794.0
95821,230.0,1794.0
95822,181.0,1794.0
95823,237.0,1794.0
95824,230.0,1794.0
95825,230.0,1794.0
95826,151.0,1794.0
95827,192.0,1794.0
